m_grid=400 n_grid=800 threshold=0.9 endtime=5s
time/s nx ny dist_hor dist_ver alpha_water Ux(m/s) Uz(m/s) acceleration(m^2/s) convergence
1.1895 171 364 0 0 0.996816065878 -0.0211714375722 -4.77823961993 0.669126566235 1.40038170913e-05
1.1896 171 357 0 0 0.997480922881 -0.021002114186 -4.77833358475 0.93964813332 1.96651530283e-05
1.1897 171 351 0 0 0.996956162162 -0.0211060850487 -4.77824996622 -0.83618529537 1.74995169454e-05
1.1898 171 345 0 0 0.99691033277 -0.0209579447494 -4.77812804899 -1.21917229733 2.55150380568e-05
1.1899 171 338 0 0 0.997171198137 -0.0211106655068 -4.77809672312 -0.313258704905 6.55609690015e-06
1.19 171 332 0 0 0.996845824027 -0.0211991096514 -4.77838501692 2.88293804466 6.03365358997e-05
1.1901 171 326 0 0 0.997334656754 -0.0212260132908 -4.77819136788 -1.93649036013 4.05260428632e-05
1.1902 171 319 0 0 0.996866272034 -0.0214906292009 -4.77804457627 -1.46791613269 3.07211666439e-05
1.1903 171 313 0 0 0.996888748727 -0.0215677194601 -4.7785879202 5.43343932542 0.00011371679855
1.1904 171 307 0 0 0.996972957411 -0.0211452756652 -4.77844910562 -1.38814581925 2.90492890877e-05
1.1905 171 300 0 0 0.997327955556 -0.0210782576324 -4.77859300855 1.43902925207 3.01149854328e-05
1.1906 171 294 0 0 0.996469922553 -0.0211077973828 -4.77859304681 0.000382614908645 8.00685281129e-09
1.1907 171 288 0 0 0.996643994885 -0.0207889099412 -4.77865412617 0.610793636993 1.2781871798e-05
1.1908 171 281 0 0 0.996655339864 -0.0205873481879 -4.77888469336 2.30567183844 4.8249397792e-05
1.1909 171 275 0 0 0.997311361775 -0.0204838702453 -4.77897379693 0.891035722814 1.8645265161e-05
1.191 171 268 0 0 0.997442503823 -0.0202477307413 -4.77877491079 -1.98886138183 4.16169133029e-05
1.1911 171 262 0 0 0.997137719492 -0.020549572445 -4.77882366102 0.487502268118 1.02014067877e-05
1.1912 171 256 0 0 0.99721684766 -0.0205973336494 -4.77901594894 1.92287919211 4.02375004501e-05
1.1913 171 249 0 0 0.997298432088 -0.0204162825112 -4.77881073005 -2.05218885236 4.29416615113e-05
1.1914 171 243 0 0 0.996901357868 -0.0205487950259 -4.77877081218 -0.399178681834 8.35309670926e-06
1.1915 171 237 0 0 0.99750705102 -0.0203434477622 -4.77884477891 0.739667288139 1.54781913008e-05
1.1916 171 230 0 0 0.997053795089 -0.0203869519839 -4.77842781541 -4.16963500888 8.72519448065e-05
1.1917 171 224 0 0 0.99733002385 -0.0199893433733 -4.7789787138 5.50898388308 0.000115288628308
1.1918 171 217 0 0 0.997218704835 -0.0200748803769 -4.7784187447 -5.59969100078 0.000117173382351
1.1919 171 211 0 0 0.996400756551 -0.0198506167159 -4.77822100592 -1.9773878174 4.13816352866e-05
1.192 171 205 0 0 0.997108655319 -0.0199101742791 -4.77847714043 2.56134508377 5.36045754393e-05
1.1921 171 198 0 -400 0.996573822185 -0.0199352034727 -4.77819580017 -2.81340256186 5.88765516541e-05
1.1922 171 592 0 0 0.996370262979 -0.0198796347162 -4.77849411064 2.98310468944 6.24316125625e-05
1.1923 171 586 0 0 0.996353849745 -0.0203940493979 -4.77830752122 -1.86589415889 3.90477442409e-05
1.1924 171 579 0 0 0.997205466044 -0.0201704444813 -4.77839366723 0.861460101866 1.80285613272e-05
1.1925 171 573 0 0 0.996453939728 -0.0199817140138 -4.77861725806 2.23590831918 4.67920492719e-05
1.1926 171 567 0 0 0.997156092295 -0.0203202648206 -4.77842026249 -1.96995575093 4.12243886578e-05
1.1927 171 560 0 0 0.9971787663 -0.0199092026671 -4.77834171888 -0.785436071213 1.64371492683e-05
1.1928 170 554 0 0 0.997112214044 -0.0199257748731 -4.77840212352 0.604046371633 1.2641338924e-05
1.1929 170 547 0 0 0.997345258037 -0.0198383616262 -4.77828010998 -1.22013536385 2.55343801611e-05
1.193 170 541 0 0 0.997067811655 -0.0194324174465 -4.77846052365 1.80413665572 3.77570300233e-05
1.1931 170 535 0 0 0.997400977966 -0.0198037044075 -4.77848413559 0.236119445702 4.94132879269e-06
1.1932 170 528 0 0 0.997614414613 -0.019650051111 -4.77836891249 -1.15223103842 2.41128986877e-05
1.1933 170 522 0 0 0.996519412658 -0.0197137890589 -4.77814411814 -2.24794345924 4.70441588001e-05
1.1934 170 516 0 0 0.997078601185 -0.0200597433132 -4.77831531753 1.71199384068 3.58296819508e-05
1.1935 170 509 0 0 0.997373360544 -0.0199656991071 -4.77827823129 -0.370862349923 7.76136201315e-06
1.1936 170 503 0 0 0.996468147929 -0.0198999664452 -4.77802650042 -2.51730869876 5.26823382171e-05
1.1937 170 497 0 0 0.996921249364 -0.0201939305622 -4.77796440204 -0.620983870299 1.29966602371e-05
1.1938 170 490 0 0 0.996985489344 -0.0201369089429 -4.77820509804 2.40696003591 5.03762655678e-05
1.1939 170 484 0 0 0.99672642432 -0.0198688676217 -4.77812592687 -0.791711684638 1.65692277412e-05
1.194 170 477 0 0 0.996618744463 -0.0196163222681 -4.77835932709 2.33400216137 4.8847648578e-05
1.1941 170 471 0 0 0.996384845826 -0.0199425689476 -4.77826402896 -0.952981260767 1.99436918727e-05
1.1942 170 465 0 0 0.996186981324 -0.0196487114769 -4.77829097623 0.2694727009 5.63955234091e-06
1.1943 170 458 0 0 0.996744183673 -0.0197152958993 -4.7786485119 3.57535673861 7.48250107914e-05
1.1944 170 452 0 0 0.99658846944 -0.0197444742044 -4.77860898981 -0.395220915177 8.27055838471e-06
1.1945 170 446 0 0 0.997533690801 -0.0196136441981 -4.77874528961 1.36299794929 2.85229017941e-05
1.1946 170 439 0 0 0.996976309907 -0.0199950692138 -4.77836855207 -3.7673753366 7.8836077428e-05
1.1947 170 433 0 0 0.996770926334 -0.0198906298916 -4.77855247248 1.83920406437 3.84902094581e-05
1.1948 170 426 0 0 0.997288089831 -0.0197013495088 -4.77860842373 0.559512478651 1.17088277647e-05
1.1949 170 420 0 0 0.997074865874 -0.0197788963046 -4.7786533107 0.448869672791 9.39331355468e-06
1.195 170 414 0 0 0.997111120748 -0.0193795257242 -4.77878312925 1.29818555604 2.71663473292e-05
1.1951 170 407 0 0 0.996916957591 -0.0194657830033 -4.77867523325 -1.0789600318 2.25781334414e-05
1.1952 170 401 0 0 0.996569525467 -0.0194799029193 -4.77870902377 0.337905205843 7.0711063077e-06
1.1953 170 395 0 0 0.996968948173 -0.0190999695152 -4.77866152082 -0.475029534694 9.94054110287e-06
1.1954 170 388 0 0 0.996873689626 -0.0193080866488 -4.77839835034 -2.63170475495 5.50720059056e-05
1.1955 170 382 0 0 0.996388496164 -0.0194822564549 -4.77872110827 3.22757929265 6.75452119311e-05
1.1956 170 376 0 0 0.996529459574 -0.0195688930708 -4.7787756766 0.54568326342 1.14190230201e-05
1.1957 170 369 0 0 0.995874325976 -0.019715465175 -4.77846769949 -3.0797710509 6.44468637854e-05
1.1958 170 363 0 0 0.996656343857 -0.019958082914 -4.77896285836 4.9515887112 0.000103622939875
1.1959 170 356 0 0 0.997040016892 -0.0198497671014 -4.77859040541 -3.72452956367 7.79359386975e-05
1.196 170 350 0 0 0.996958437394 -0.0195344040008 -4.77854453469 -0.458707184254 9.59921536141e-06
1.1961 170 344 0 0 0.997527728814 -0.0193133942359 -4.77863440678 0.898720926772 1.88074197122e-05
1.1962 170 337 0 0 0.99734857445 -0.0193488497369 -4.77861829949 -0.161072872622 3.3706883371e-06
1.1963 170 331 0 0 0.996773915612 -0.0191075595362 -4.77831779747 -3.00502024047 6.28847095987e-05
1.1964 170 325 0 0 0.997358294666 -0.0193704705108 -4.77843417443 1.16376960107 2.43552155883e-05
1.1965 170 318 0 0 0.997379071247 -0.0193018117031 -4.77845836302 0.24188591043 5.0620329087e-06
1.1966 169 312 0 0 0.997071143342 -0.0193962048979 -4.77852861747 0.702544529387 1.47023260645e-05
1.1967 169 306 0 0 0.996830470389 -0.0195754150849 -4.77820222504 -3.26392430135 6.83039605416e-05
1.1968 169 299 0 0 0.9970690382 -0.0192699607481 -4.77814801358 -0.542114599558 1.13455767258e-05
1.1969 169 293 0 0 0.997031717927 -0.0195631787208 -4.7782497791 1.01765517057 2.12981089676e-05
1.197 169 286 0 0 0.996893312075 -0.0193730986597 -4.77840983844 1.60059335968 3.34974820003e-05
1.1971 169 280 0 0 0.996707435374 -0.0192380335429 -4.77803062925 -3.79209183667 7.9358865499e-05
1.1972 169 274 0 0 0.996668402896 -0.0192905092903 -4.77830287053 2.72241276406 5.69777168734e-05
1.1973 169 267 0 0 0.996775522184 -0.0191808550142 -4.77853484642 2.31975888277 4.85477573446e-05
